/home/kopt/enter/envs/wsl_neuroMCTS/lib/python3.10/site-packages/pygame/pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
pygame 2.6.1 (SDL 2.28.4, Python 3.10.19)
Hello from the pygame community. https://www.pygame.org/contribute.html
집합 상위 학습 | 반경 300 상한 1000 무배송 500 gamma 0.997 구성=무작위 드론[3, 6] 목적지[20, 80] CC무작위 인스턴스=무작위 목표유지=off 완주보상=0.0 잔여페널티=0.1 규칙관측=False 규칙정규화=2.0 막힘페널티=0.0 도달권shaping=0.0 자기회귀=True 홀드아웃상한=3000 선택=makespan
/home/kopt/drone/proposed_src/pipeline/train_v5_26_09_15_23.py:335: UserWarning: Converting a tensor with requires_grad=True to a scalar may lead to unexpected behavior.
Consider using tensor.detach() first. (Triggered internally at /pytorch/torch/csrc/autograd/generated/python_variable_methods.cpp:836.)
  writer.add_scalar("train/alpha", float(log_alpha.exp()), ep)
Ep 1 | 드론5 목적지43 |  986스텝 | 배송 43/43 | 재적재  7 | 중계율 0.11 | alpha 0.100 | complete
Ep 797 | 드론5 목적지72 |  636스텝 | 배송 72/72 | 재적재 12 | 중계율 0.11 | alpha 1.206 | complete
Ep 798 | 드론5 목적지54 |  661스텝 | 배송 54/54 | 재적재  9 | 중계율 0.20 | alpha 1.212 | complete
Ep 799 | 드론3 목적지35 |  807스텝 | 배송 35/35 | 재적재  6 | 중계율 0.24 | alpha 1.225 | complete
Ep 800 | 드론4 목적지78 | 1000스텝 | 배송 72/78 | 재적재 12 | 중계율 0.21 | alpha 1.225 | step_limit
  [홀드아웃] 배송 50.0±0.2 완주 0.97 스텝 991 점수 104.2 재적재 8.0 2홉+ 0.62 | 최고 106.8@ep650 정체 3/15
Ep 801 | 드론4 목적지21 |  320스텝 | 배송 21/21 | 재적재  2 | 중계율 0.14 | alpha 1.224 | complete
Ep 802 | 드론6 목적지22 |  206스텝 | 배송 22/22 | 재적재  0 | 중계율 0.10 | alpha 1.222 | complete
Ep 803 | 드론6 목적지57 |  416스텝 | 배송 57/57 | 재적재  8 | 중계율 0.10 | alpha 1.226 | complete
Ep 804 | 드론3 목적지60 |  995스텝 | 배송 60/60 | 재적재 10 | 중계율 0.21 | alpha 1.213 | complete
Ep 805 | 드론6 목적지34 |  453스텝 | 배송 34/34 | 재적재  5 | 중계율 0.10 | alpha 1.213 | complete
Ep 806 | 드론4 목적지59 |  909스텝 | 배송 59/59 | 재적재 11 | 중계율 0.17 | alpha 1.212 | complete
Ep 807 | 드론5 목적지22 |  311스텝 | 배송 22/22 | 재적재  2 | 중계율 0.08 | alpha 1.208 | complete
Ep 808 | 드론3 목적지35 |  889스텝 | 배송 35/35 | 재적재  6 | 중계율 0.27 | alpha 1.198 | complete
Ep 809 | 드론4 목적지38 |  835스텝 | 배송 38/38 | 재적재  6 | 중계율 0.22 | alpha 1.219 | complete
Ep 810 | 드론5 목적지47 | 1000스텝 | 배송 46/47 | 재적재  7 | 중계율 0.25 | alpha 1.203 | step_limit
Ep 811 | 드론4 목적지70 | 1000스텝 | 배송 56/70 | 재적재 10 | 중계율 0.25 | alpha 1.232 | step_limit
Ep 812 | 드론4 목적지40 |  630스텝 | 배송 40/40 | 재적재  6 | 중계율 0.18 | alpha 1.245 | complete
Ep 813 | 드론3 목적지55 | 1000스텝 | 배송 48/55 | 재적재  8 | 중계율 0.23 | alpha 1.258 | step_limit
Ep 814 | 드론3 목적지38 |  719스텝 | 배송 38/38 | 재적재  7 | 중계율 0.17 | alpha 1.281 | complete
Ep 815 | 드론3 목적지75 | 1000스텝 | 배송 57/75 | 재적재 10 | 중계율 0.22 | alpha 1.294 | step_limit
Ep 816 | 드론5 목적지57 |  500스텝 | 배송 57/57 | 재적재  8 | 중계율 0.11 | alpha 1.280 | complete
Ep 817 | 드론4 목적지58 | 1000스텝 | 배송 54/58 | 재적재  9 | 중계율 0.26 | alpha 1.282 | step_limit
Ep 818 | 드론5 목적지21 |  324스텝 | 배송 21/21 | 재적재  1 | 중계율 0.24 | alpha 1.293 | complete
Ep 819 | 드론3 목적지70 | 1000스텝 | 배송 63/70 | 재적재 12 | 중계율 0.17 | alpha 1.276 | step_limit
Ep 820 | 드론6 목적지26 |  286스텝 | 배송 26/26 | 재적재  4 | 중계율 0.14 | alpha 1.277 | complete
Ep 821 | 드론5 목적지27 |  358스텝 | 배송 27/27 | 재적재  3 | 중계율 0.17 | alpha 1.283 | complete
Ep 822 | 드론5 목적지61 |  714스텝 | 배송 61/61 | 재적재 10 | 중계율 0.17 | alpha 1.275 | complete
Ep 823 | 드론5 목적지77 | 1000스텝 | 배송 73/77 | 재적재 14 | 중계율 0.19 | alpha 1.273 | step_limit
Ep 824 | 드론3 목적지38 |  760스텝 | 배송 38/38 | 재적재  7 | 중계율 0.14 | alpha 1.296 | complete
Ep 825 | 드론4 목적지63 |  727스텝 | 배송 63/63 | 재적재 11 | 중계율 0.12 | alpha 1.295 | complete
Ep 826 | 드론5 목적지44 |  518스텝 | 배송 44/44 | 재적재  5 | 중계율 0.18 | alpha 1.286 | complete
Ep 827 | 드론5 목적지51 |  704스텝 | 배송 51/51 | 재적재  7 | 중계율 0.19 | alpha 1.291 | complete
Ep 828 | 드론3 목적지41 |  835스텝 | 배송 41/41 | 재적재  7 | 중계율 0.24 | alpha 1.282 | complete
Ep 829 | 드론3 목적지22 |  500스텝 | 배송 22/22 | 재적재  3 | 중계율 0.13 | alpha 1.274 | complete
Ep 830 | 드론4 목적지48 |  773스텝 | 배송 48/48 | 재적재  8 | 중계율 0.20 | alpha 1.268 | complete
Ep 831 | 드론3 목적지61 | 1000스텝 | 배송 46/61 | 재적재  9 | 중계율 0.27 | alpha 1.262 | step_limit
Ep 832 | 드론4 목적지66 |  855스텝 | 배송 66/66 | 재적재 11 | 중계율 0.13 | alpha 1.260 | complete
Ep 833 | 드론4 목적지26 |  262스텝 | 배송 26/26 | 재적재  4 | 중계율 0.07 | alpha 1.269 | complete
Ep 834 | 드론6 목적지25 |  340스텝 | 배송 25/25 | 재적재  1 | 중계율 0.16 | alpha 1.269 | complete
Ep 835 | 드론3 목적지78 | 1000스텝 | 배송 64/78 | 재적재 11 | 중계율 0.18 | alpha 1.279 | step_limit
Ep 836 | 드론6 목적지22 |  240스텝 | 배송 22/22 | 재적재  1 | 중계율 0.11 | alpha 1.273 | complete
Ep 837 | 드론4 목적지74 | 1000스텝 | 배송 64/74 | 재적재 10 | 중계율 0.24 | alpha 1.268 | step_limit
Ep 838 | 드론6 목적지46 |  474스텝 | 배송 46/46 | 재적재  6 | 중계율 0.17 | alpha 1.269 | complete
Ep 839 | 드론4 목적지47 |  810스텝 | 배송 47/47 | 재적재  8 | 중계율 0.20 | alpha 1.265 | complete
Ep 840 | 드론5 목적지31 |  311스텝 | 배송 31/31 | 재적재  5 | 중계율 0.10 | alpha 1.265 | complete
Ep 841 | 드론3 목적지52 | 1000스텝 | 배송 51/52 | 재적재  9 | 중계율 0.27 | alpha 1.265 | step_limit
Ep 842 | 드론4 목적지30 |  351스텝 | 배송 30/30 | 재적재  4 | 중계율 0.10 | alpha 1.288 | complete
Ep 843 | 드론5 목적지75 |  806스텝 | 배송 75/75 | 재적재 12 | 중계율 0.19 | alpha 1.272 | complete
Ep 844 | 드론5 목적지28 |  454스텝 | 배송 28/28 | 재적재  4 | 중계율 0.14 | alpha 1.245 | complete
Ep 845 | 드론4 목적지44 |  776스텝 | 배송 44/44 | 재적재  8 | 중계율 0.16 | alpha 1.258 | complete
Ep 846 | 드론4 목적지31 |  347스텝 | 배송 31/31 | 재적재  4 | 중계율 0.08 | alpha 1.260 | complete
Ep 847 | 드론6 목적지45 |  444스텝 | 배송 45/45 | 재적재  6 | 중계율 0.15 | alpha 1.270 | complete
Ep 848 | 드론3 목적지44 | 1000스텝 | 배송 43/44 | 재적재  8 | 중계율 0.25 | alpha 1.263 | step_limit
Ep 849 | 드론3 목적지49 | 1000스텝 | 배송 45/49 | 재적재  8 | 중계율 0.24 | alpha 1.285 | step_limit
Ep 850 | 드론3 목적지47 | 1000스텝 | 배송 43/47 | 재적재  8 | 중계율 0.22 | alpha 1.277 | step_limit
  [홀드아웃] 배송 49.9±0.5 완주 0.95 스텝 1072 점수 101.4 재적재 8.1 2홉+ 0.63 | 최고 106.8@ep650 정체 4/15
Ep 851 | 드론6 목적지30 |  419스텝 | 배송 30/30 | 재적재  4 | 중계율 0.17 | alpha 1.281 | complete
Ep 852 | 드론6 목적지65 |  871스텝 | 배송 65/65 | 재적재 11 | 중계율 0.17 | alpha 1.273 | complete
Ep 853 | 드론4 목적지45 |  911스텝 | 배송 45/45 | 재적재  8 | 중계율 0.24 | alpha 1.263 | complete
Ep 854 | 드론6 목적지23 |  232스텝 | 배송 23/23 | 재적재  2 | 중계율 0.12 | alpha 1.254 | complete
Ep 855 | 드론6 목적지49 |  442스텝 | 배송 49/49 | 재적재  8 | 중계율 0.12 | alpha 1.263 | complete
Ep 856 | 드론3 목적지28 | 1000스텝 | 배송 27/28 | 재적재  4 | 중계율 0.21 | alpha 1.288 | step_limit
Ep 857 | 드론3 목적지38 |  643스텝 | 배송 38/38 | 재적재  6 | 중계율 0.17 | alpha 1.289 | complete
Ep 858 | 드론6 목적지70 |  458스텝 | 배송 70/70 | 재적재 11 | 중계율 0.10 | alpha 1.286 | complete
Ep 859 | 드론6 목적지27 |  263스텝 | 배송 27/27 | 재적재  2 | 중계율 0.09 | alpha 1.291 | complete
Ep 860 | 드론6 목적지30 |  367스텝 | 배송 30/30 | 재적재  5 | 중계율 0.17 | alpha 1.281 | complete
Ep 861 | 드론3 목적지39 |  855스텝 | 배송 39/39 | 재적재  6 | 중계율 0.19 | alpha 1.295 | complete
Ep 862 | 드론6 목적지50 |  438스텝 | 배송 50/50 | 재적재  8 | 중계율 0.10 | alpha 1.307 | complete
Ep 863 | 드론6 목적지30 |  356스텝 | 배송 30/30 | 재적재  4 | 중계율 0.12 | alpha 1.307 | complete
Ep 864 | 드론5 목적지38 |  593스텝 | 배송 38/38 | 재적재  6 | 중계율 0.14 | alpha 1.287 | complete
Ep 865 | 드론5 목적지56 |  927스텝 | 배송 56/56 | 재적재  9 | 중계율 0.23 | alpha 1.278 | complete
Ep 866 | 드론3 목적지70 | 1000스텝 | 배송 51/70 | 재적재 10 | 중계율 0.24 | alpha 1.261 | step_limit
Ep 867 | 드론3 목적지48 |  981스텝 | 배송 48/48 | 재적재  9 | 중계율 0.21 | alpha 1.244 | complete
Ep 868 | 드론5 목적지37 |  381스텝 | 배송 37/37 | 재적재  5 | 중계율 0.13 | alpha 1.251 | complete
Ep 869 | 드론5 목적지46 |  584스텝 | 배송 46/46 | 재적재  7 | 중계율 0.14 | alpha 1.255 | complete
Ep 870 | 드론3 목적지47 |  843스텝 | 배송 47/47 | 재적재  9 | 중계율 0.18 | alpha 1.267 | complete
Ep 871 | 드론3 목적지44 | 1000스텝 | 배송 42/44 | 재적재  7 | 중계율 0.27 | alpha 1.286 | step_limit
Ep 872 | 드론4 목적지57 |  866스텝 | 배송 57/57 | 재적재 10 | 중계율 0.17 | alpha 1.276 | complete
Ep 873 | 드론6 목적지30 |  409스텝 | 배송 30/30 | 재적재  4 | 중계율 0.15 | alpha 1.271 | complete
Ep 874 | 드론3 목적지20 |  354스텝 | 배송 20/20 | 재적재  3 | 중계율 0.18 | alpha 1.269 | complete
Ep 875 | 드론6 목적지43 |  409스텝 | 배송 43/43 | 재적재  7 | 중계율 0.09 | alpha 1.281 | complete
Ep 876 | 드론5 목적지23 |  326스텝 | 배송 23/23 | 재적재  2 | 중계율 0.20 | alpha 1.291 | complete
Ep 877 | 드론3 목적지65 | 1000스텝 | 배송 52/65 | 재적재 10 | 중계율 0.23 | alpha 1.320 | step_limit
Ep 878 | 드론3 목적지65 | 1000스텝 | 배송 61/65 | 재적재 11 | 중계율 0.19 | alpha 1.319 | step_limit
Ep 879 | 드론5 목적지28 |  374스텝 | 배송 28/28 | 재적재  4 | 중계율 0.12 | alpha 1.314 | complete
Ep 880 | 드론6 목적지41 |  371스텝 | 배송 41/41 | 재적재  7 | 중계율 0.10 | alpha 1.314 | complete
Ep 881 | 드론4 목적지59 |  818스텝 | 배송 59/59 | 재적재  9 | 중계율 0.12 | alpha 1.317 | complete
Ep 882 | 드론3 목적지46 |  887스텝 | 배송 46/46 | 재적재  8 | 중계율 0.23 | alpha 1.310 | complete
Ep 883 | 드론5 목적지67 |  946스텝 | 배송 67/67 | 재적재 12 | 중계율 0.19 | alpha 1.322 | complete
Ep 884 | 드론4 목적지49 |  612스텝 | 배송 49/49 | 재적재  7 | 중계율 0.19 | alpha 1.304 | complete
Ep 885 | 드론3 목적지51 | 1000스텝 | 배송 44/51 | 재적재  8 | 중계율 0.23 | alpha 1.273 | step_limit
Ep 886 | 드론4 목적지36 |  747스텝 | 배송 36/36 | 재적재  5 | 중계율 0.24 | alpha 1.277 | complete
Ep 887 | 드론6 목적지36 |  322스텝 | 배송 36/36 | 재적재  5 | 중계율 0.09 | alpha 1.276 | complete
Ep 888 | 드론3 목적지48 |  989스텝 | 배송 48/48 | 재적재  9 | 중계율 0.18 | alpha 1.260 | complete
Ep 889 | 드론6 목적지22 |  237스텝 | 배송 22/22 | 재적재  0 | 중계율 0.17 | alpha 1.252 | complete
Ep 890 | 드론3 목적지60 | 1000스텝 | 배송 42/60 | 재적재  8 | 중계율 0.28 | alpha 1.233 | step_limit
Ep 891 | 드론6 목적지80 |  744스텝 | 배송 80/80 | 재적재 14 | 중계율 0.14 | alpha 1.241 | complete
Ep 892 | 드론3 목적지73 | 1000스텝 | 배송 62/73 | 재적재 12 | 중계율 0.22 | alpha 1.263 | step_limit
Ep 893 | 드론4 목적지30 |  421스텝 | 배송 30/30 | 재적재  4 | 중계율 0.14 | alpha 1.271 | complete
Ep 894 | 드론3 목적지63 | 1000스텝 | 배송 55/63 | 재적재 10 | 중계율 0.22 | alpha 1.274 | step_limit
Ep 895 | 드론6 목적지28 |  223스텝 | 배송 28/28 | 재적재  1 | 중계율 0.12 | alpha 1.286 | complete
Ep 896 | 드론3 목적지39 |  757스텝 | 배송 39/39 | 재적재  7 | 중계율 0.22 | alpha 1.298 | complete
Ep 897 | 드론6 목적지53 |  732스텝 | 배송 53/53 | 재적재 10 | 중계율 0.20 | alpha 1.317 | complete
Ep 898 | 드론4 목적지66 | 1000스텝 | 배송 59/66 | 재적재 10 | 중계율 0.22 | alpha 1.329 | step_limit
Ep 899 | 드론4 목적지33 |  590스텝 | 배송 33/33 | 재적재  5 | 중계율 0.23 | alpha 1.336 | complete
Ep 900 | 드론5 목적지43 |  495스텝 | 배송 43/43 | 재적재  6 | 중계율 0.14 | alpha 1.328 | complete
  [홀드아웃] 배송 50.0±0.2 완주 0.97 스텝 1072 점수 103.9 재적재 8.3 2홉+ 0.64 | 최고 106.8@ep650 정체 5/15
Ep 901 | 드론6 목적지59 |  580스텝 | 배송 59/59 | 재적재 10 | 중계율 0.15 | alpha 1.329 | complete
Ep 902 | 드론3 목적지29 |  943스텝 | 배송 29/29 | 재적재  5 | 중계율 0.25 | alpha 1.331 | complete
Ep 903 | 드론4 목적지75 | 1000스텝 | 배송 73/75 | 재적재 14 | 중계율 0.19 | alpha 1.331 | step_limit
Ep 904 | 드론3 목적지71 | 1000스텝 | 배송 58/71 | 재적재 11 | 중계율 0.15 | alpha 1.302 | step_limit
Ep 905 | 드론6 목적지77 |  631스텝 | 배송 77/77 | 재적재 14 | 중계율 0.13 | alpha 1.309 | complete
Ep 906 | 드론6 목적지73 |  567스텝 | 배송 73/73 | 재적재 13 | 중계율 0.12 | alpha 1.329 | complete
Ep 907 | 드론3 목적지79 | 1000스텝 | 배송 64/79 | 재적재 12 | 중계율 0.18 | alpha 1.308 | step_limit
Ep 908 | 드론6 목적지33 |  344스텝 | 배송 33/33 | 재적재  3 | 중계율 0.14 | alpha 1.294 | complete
Ep 909 | 드론5 목적지29 |  472스텝 | 배송 29/29 | 재적재  4 | 중계율 0.10 | alpha 1.288 | complete
Ep 910 | 드론6 목적지41 |  639스텝 | 배송 41/41 | 재적재  4 | 중계율 0.26 | alpha 1.279 | complete
Ep 911 | 드론6 목적지34 |  314스텝 | 배송 34/34 | 재적재  5 | 중계율 0.12 | alpha 1.285 | complete
Ep 912 | 드론6 목적지42 |  370스텝 | 배송 42/42 | 재적재  6 | 중계율 0.13 | alpha 1.279 | complete
Ep 913 | 드론5 목적지34 |  585스텝 | 배송 34/34 | 재적재  5 | 중계율 0.19 | alpha 1.309 | complete
Ep 914 | 드론4 목적지44 |  597스텝 | 배송 44/44 | 재적재  6 | 중계율 0.16 | alpha 1.317 | complete
Ep 915 | 드론3 목적지67 | 1000스텝 | 배송 59/67 | 재적재 10 | 중계율 0.27 | alpha 1.313 | step_limit
Ep 916 | 드론6 목적지34 |  534스텝 | 배송 34/34 | 재적재  4 | 중계율 0.20 | alpha 1.321 | complete
Ep 917 | 드론6 목적지52 |  373스텝 | 배송 52/52 | 재적재  8 | 중계율 0.06 | alpha 1.320 | complete
Ep 918 | 드론4 목적지45 |  705스텝 | 배송 45/45 | 재적재  7 | 중계율 0.12 | alpha 1.317 | complete
Ep 919 | 드론6 목적지39 |  482스텝 | 배송 39/39 | 재적재  4 | 중계율 0.16 | alpha 1.298 | complete
Ep 920 | 드론6 목적지58 |  437스텝 | 배송 58/58 | 재적재  9 | 중계율 0.12 | alpha 1.286 | complete
Ep 921 | 드론4 목적지40 |  675스텝 | 배송 40/40 | 재적재  6 | 중계율 0.19 | alpha 1.265 | complete
Ep 922 | 드론6 목적지77 |  596스텝 | 배송 77/77 | 재적재 14 | 중계율 0.12 | alpha 1.274 | complete
Ep 923 | 드론5 목적지76 |  890스텝 | 배송 76/76 | 재적재 14 | 중계율 0.20 | alpha 1.268 | complete
Ep 924 | 드론5 목적지72 |  642스텝 | 배송 72/72 | 재적재 12 | 중계율 0.12 | alpha 1.278 | complete
Ep 925 | 드론6 목적지36 |  374스텝 | 배송 36/36 | 재적재  5 | 중계율 0.12 | alpha 1.283 | complete
Ep 926 | 드론6 목적지56 |  507스텝 | 배송 56/56 | 재적재  9 | 중계율 0.15 | alpha 1.316 | complete
Ep 927 | 드론5 목적지21 |  220스텝 | 배송 21/21 | 재적재  1 | 중계율 0.11 | alpha 1.314 | complete
Ep 928 | 드론4 목적지59 |  607스텝 | 배송 59/59 | 재적재  9 | 중계율 0.10 | alpha 1.341 | complete
Ep 929 | 드론5 목적지25 |  431스텝 | 배송 25/25 | 재적재  3 | 중계율 0.15 | alpha 1.339 | complete
Ep 930 | 드론4 목적지28 |  677스텝 | 배송 28/28 | 재적재  4 | 중계율 0.19 | alpha 1.360 | complete
Ep 931 | 드론5 목적지70 |  813스텝 | 배송 70/70 | 재적재 12 | 중계율 0.15 | alpha 1.376 | complete
Ep 932 | 드론4 목적지75 | 1000스텝 | 배송 63/75 | 재적재 12 | 중계율 0.22 | alpha 1.374 | step_limit
Ep 933 | 드론3 목적지31 |  707스텝 | 배송 31/31 | 재적재  5 | 중계율 0.18 | alpha 1.379 | complete
Ep 934 | 드론4 목적지28 |  511스텝 | 배송 28/28 | 재적재  4 | 중계율 0.16 | alpha 1.377 | complete
Ep 935 | 드론3 목적지36 |  731스텝 | 배송 36/36 | 재적재  6 | 중계율 0.18 | alpha 1.370 | complete
Ep 936 | 드론4 목적지20 |  246스텝 | 배송 20/20 | 재적재  1 | 중계율 0.07 | alpha 1.368 | complete
Ep 937 | 드론3 목적지28 |  622스텝 | 배송 28/28 | 재적재  4 | 중계율 0.14 | alpha 1.366 | complete
Ep 938 | 드론6 목적지73 |  911스텝 | 배송 73/73 | 재적재 11 | 중계율 0.25 | alpha 1.376 | complete
Ep 939 | 드론4 목적지75 | 1000스텝 | 배송 71/75 | 재적재 12 | 중계율 0.22 | alpha 1.390 | step_limit
Ep 940 | 드론6 목적지64 |  550스텝 | 배송 64/64 | 재적재 11 | 중계율 0.08 | alpha 1.363 | complete
Ep 941 | 드론3 목적지37 |  883스텝 | 배송 37/37 | 재적재  6 | 중계율 0.15 | alpha 1.367 | complete
Ep 942 | 드론6 목적지57 |  467스텝 | 배송 57/57 | 재적재 10 | 중계율 0.09 | alpha 1.346 | complete
Ep 943 | 드론3 목적지69 | 1000스텝 | 배송 63/69 | 재적재 10 | 중계율 0.21 | alpha 1.374 | step_limit
Ep 944 | 드론6 목적지73 |  654스텝 | 배송 73/73 | 재적재 12 | 중계율 0.17 | alpha 1.377 | complete
Ep 945 | 드론5 목적지49 |  600스텝 | 배송 49/49 | 재적재  8 | 중계율 0.14 | alpha 1.378 | complete
Ep 946 | 드론3 목적지29 |  455스텝 | 배송 29/29 | 재적재  4 | 중계율 0.15 | alpha 1.394 | complete
Ep 947 | 드론4 목적지73 | 1000스텝 | 배송 60/73 | 재적재 10 | 중계율 0.19 | alpha 1.361 | step_limit
Ep 948 | 드론6 목적지57 | 1000스텝 | 배송 56/57 | 재적재 10 | 중계율 0.25 | alpha 1.373 | step_limit
Ep 949 | 드론3 목적지24 |  532스텝 | 배송 24/24 | 재적재  4 | 중계율 0.20 | alpha 1.388 | complete
Ep 950 | 드론4 목적지26 |  344스텝 | 배송 26/26 | 재적재  4 | 중계율 0.13 | alpha 1.405 | complete
  [홀드아웃] 배송 49.5±3.1 완주 0.95 스텝 1042 점수 101.5 재적재 8.3 2홉+ 0.63 | 최고 106.8@ep650 정체 6/15
Ep 951 | 드론6 목적지20 |  202스텝 | 배송 20/20 | 재적재  2 | 중계율 0.11 | alpha 1.401 | complete
Ep 952 | 드론6 목적지28 |  264스텝 | 배송 28/28 | 재적재  3 | 중계율 0.13 | alpha 1.399 | complete
Ep 953 | 드론3 목적지42 | 1000스텝 | 배송 40/42 | 재적재  8 | 중계율 0.24 | alpha 1.378 | step_limit
Ep 954 | 드론3 목적지30 |  733스텝 | 배송 30/30 | 재적재  5 | 중계율 0.19 | alpha 1.357 | complete
Ep 955 | 드론5 목적지38 |  459스텝 | 배송 38/38 | 재적재  6 | 중계율 0.12 | alpha 1.356 | complete
Ep 956 | 드론4 목적지33 |  458스텝 | 배송 33/33 | 재적재  6 | 중계율 0.17 | alpha 1.343 | complete
Ep 957 | 드론3 목적지42 | 1000스텝 | 배송 41/42 | 재적재  8 | 중계율 0.30 | alpha 1.340 | step_limit
Ep 958 | 드론6 목적지34 |  256스텝 | 배송 34/34 | 재적재  4 | 중계율 0.10 | alpha 1.332 | complete
Ep 959 | 드론3 목적지80 | 1000스텝 | 배송 55/80 | 재적재 10 | 중계율 0.21 | alpha 1.360 | step_limit
Ep 960 | 드론6 목적지66 |  551스텝 | 배송 66/66 | 재적재 11 | 중계율 0.10 | alpha 1.369 | complete
Ep 961 | 드론3 목적지70 | 1000스텝 | 배송 56/70 | 재적재 11 | 중계율 0.22 | alpha 1.364 | step_limit
Ep 962 | 드론4 목적지47 |  753스텝 | 배송 47/47 | 재적재  8 | 중계율 0.17 | alpha 1.379 | complete
Ep 963 | 드론6 목적지27 |  311스텝 | 배송 27/27 | 재적재  3 | 중계율 0.17 | alpha 1.389 | complete
Ep 964 | 드론6 목적지65 |  559스텝 | 배송 65/65 | 재적재 10 | 중계율 0.12 | alpha 1.408 | complete
Ep 965 | 드론3 목적지22 |  533스텝 | 배송 22/22 | 재적재  3 | 중계율 0.25 | alpha 1.417 | complete
Ep 966 | 드론4 목적지28 |  475스텝 | 배송 28/28 | 재적재  4 | 중계율 0.20 | alpha 1.430 | complete
Ep 967 | 드론5 목적지73 |  754스텝 | 배송 73/73 | 재적재 12 | 중계율 0.12 | alpha 1.450 | complete
Ep 968 | 드론5 목적지62 |  598스텝 | 배송 62/62 | 재적재 10 | 중계율 0.13 | alpha 1.461 | complete
Ep 969 | 드론6 목적지55 |  536스텝 | 배송 55/55 | 재적재  8 | 중계율 0.10 | alpha 1.464 | complete
Ep 970 | 드론5 목적지46 |  563스텝 | 배송 46/46 | 재적재  7 | 중계율 0.12 | alpha 1.434 | complete
Ep 971 | 드론5 목적지34 |  654스텝 | 배송 34/34 | 재적재  5 | 중계율 0.23 | alpha 1.430 | complete
Ep 972 | 드론3 목적지78 | 1000스텝 | 배송 61/78 | 재적재 11 | 중계율 0.19 | alpha 1.424 | step_limit
Ep 973 | 드론4 목적지78 |  927스텝 | 배송 78/78 | 재적재 14 | 중계율 0.13 | alpha 1.416 | complete
Ep 974 | 드론4 목적지60 | 1000스텝 | 배송 51/60 | 재적재  8 | 중계율 0.28 | alpha 1.422 | step_limit
Ep 975 | 드론6 목적지52 |  503스텝 | 배송 52/52 | 재적재  8 | 중계율 0.11 | alpha 1.416 | complete
Ep 976 | 드론5 목적지53 |  547스텝 | 배송 53/53 | 재적재  8 | 중계율 0.13 | alpha 1.422 | complete
Ep 977 | 드론6 목적지30 |  280스텝 | 배송 30/30 | 재적재  4 | 중계율 0.09 | alpha 1.427 | complete
Ep 978 | 드론6 목적지45 |  375스텝 | 배송 45/45 | 재적재  7 | 중계율 0.11 | alpha 1.421 | complete
Ep 979 | 드론6 목적지34 |  356스텝 | 배송 34/34 | 재적재  4 | 중계율 0.16 | alpha 1.419 | complete
Ep 980 | 드론3 목적지55 | 1000스텝 | 배송 38/55 | 재적재  6 | 중계율 0.26 | alpha 1.383 | step_limit
Ep 981 | 드론5 목적지49 |  839스텝 | 배송 49/49 | 재적재  8 | 중계율 0.22 | alpha 1.382 | complete
Ep 982 | 드론3 목적지26 |  678스텝 | 배송 26/26 | 재적재  4 | 중계율 0.12 | alpha 1.384 | complete
Ep 983 | 드론6 목적지39 |  500스텝 | 배송 39/39 | 재적재  4 | 중계율 0.15 | alpha 1.376 | complete
Ep 984 | 드론6 목적지20 |  359스텝 | 배송 20/20 | 재적재  0 | 중계율 0.11 | alpha 1.374 | complete
Ep 985 | 드론6 목적지29 |  229스텝 | 배송 29/29 | 재적재  0 | 중계율 0.15 | alpha 1.373 | complete
Ep 986 | 드론5 목적지59 |  815스텝 | 배송 59/59 | 재적재  9 | 중계율 0.19 | alpha 1.374 | complete
Ep 987 | 드론3 목적지74 | 1000스텝 | 배송 59/74 | 재적재 10 | 중계율 0.20 | alpha 1.392 | step_limit
Ep 988 | 드론5 목적지70 |  731스텝 | 배송 70/70 | 재적재 12 | 중계율 0.15 | alpha 1.416 | complete
Ep 989 | 드론6 목적지34 |  317스텝 | 배송 34/34 | 재적재  5 | 중계율 0.11 | alpha 1.421 | complete
Ep 990 | 드론5 목적지28 |  628스텝 | 배송 28/28 | 재적재  4 | 중계율 0.21 | alpha 1.456 | complete
Ep 991 | 드론5 목적지76 |  680스텝 | 배송 76/76 | 재적재 13 | 중계율 0.14 | alpha 1.485 | complete
Ep 992 | 드론4 목적지40 |  761스텝 | 배송 40/40 | 재적재  6 | 중계율 0.21 | alpha 1.525 | complete
Ep 993 | 드론6 목적지61 |  511스텝 | 배송 61/61 | 재적재  9 | 중계율 0.11 | alpha 1.515 | complete
Ep 994 | 드론4 목적지49 |  976스텝 | 배송 49/49 | 재적재  8 | 중계율 0.28 | alpha 1.470 | complete
Ep 995 | 드론6 목적지33 |  354스텝 | 배송 33/33 | 재적재  5 | 중계율 0.12 | alpha 1.462 | complete
Ep 996 | 드론3 목적지23 |  538스텝 | 배송 23/23 | 재적재  4 | 중계율 0.16 | alpha 1.451 | complete
Ep 997 | 드론6 목적지46 |  434스텝 | 배송 46/46 | 재적재  6 | 중계율 0.16 | alpha 1.438 | complete
Ep 998 | 드론6 목적지53 |  585스텝 | 배송 53/53 | 재적재  8 | 중계율 0.18 | alpha 1.447 | complete
